[Header]	
System	NPOC-TN	
S/W Version	1.00	
User	Grossman	
Date/Time	5/2/2021 11:43:54 AM	

[System]	
Instrument Options	TOC/ASI/TN/	

[Data]	
Type	Sample Name	Sample ID	Cal. Curve	Date / Time	Inj. No.	Analysis(Inj.)	Area	Mean Area	Conc.	Mean Conc.	Result	Vial	Excluded	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:35:00 AM	2	NPOC	11.05	11.05	4.000	 	 	93	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:42:54 AM	1	NPOC	16.86	16.82	6.000	 	 	93	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:45:11 AM	2	NPOC	16.78	16.82	6.000	 	 	93	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:52:59 AM	1	NPOC	22.24	22.12	8.000	 	 	93	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 3:55:23 AM	2	NPOC	22.00	22.12	8.000	 	 	93	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 4:03:23 AM	1	NPOC	28.01	27.93	10.00	 	 	93	0	
Standard	AUTO 0-10 TOC	NPOC Std 4		4/11/2021 4:05:51 AM	2	NPOC	27.84	27.93	10.00	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:09:58 AM	1	TN	0.9419	0.08885	0.000	 	 	0	1	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:11:59 AM	2	TN	0.1129	0.08885	0.000	 	 	0	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:14:00 AM	3	TN	0.06480	0.08885	0.000	 	 	0	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:22:38 AM	1	TN	16.77	16.54	2.000	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:25:37 AM	2	TN	16.31	16.54	2.000	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:32:49 AM	1	TN	33.25	34.56	4.000	 	 	93	1	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:36:25 AM	2	TN	34.72	34.56	4.000	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:39:38 AM	3	TN	34.40	34.56	4.000	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:47:09 AM	1	TN	52.67	52.14	6.000	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:50:26 AM	2	TN	51.60	52.14	6.000	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 4:57:46 AM	1	TN	70.78	70.88	8.000	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 5:01:13 AM	2	TN	70.97	70.88	8.000	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 5:08:39 AM	1	TN	89.03	89.41	10.00	 	 	93	0	
Standard	AUTO 0-10 TN	TN Std 4		4/11/2021 5:12:13 AM	2	TN	89.78	89.41	10.00	 	 	93	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 5:19:43 AM	1	NPOC	0.09520	0.1618	0.04296	0.07304	NPOC:0.07304mg/L TN:0.00509mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 5:21:48 AM	2	NPOC	0.2285	0.1618	0.1031	0.07304	NPOC:0.07304mg/L TN:0.00509mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:19:43 AM	1	TN	0.3034	0.04560	0.03386	0.00509	NPOC:0.07304mg/L TN:0.00509mg/L	0	1	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:21:48 AM	2	TN	0.000	0.04560	0.000	0.00509	NPOC:0.07304mg/L TN:0.00509mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:27:08 AM	3	TN	0.09120	0.04560	0.01018	0.00509	NPOC:0.07304mg/L TN:0.00509mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 5:34:02 AM	1	NPOC	0.1020	0.1042	0.04603	0.04700	NPOC:0.04700mg/L TN:0.04348mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 5:36:08 AM	2	NPOC	0.1063	0.1042	0.04797	0.04700	NPOC:0.04700mg/L TN:0.04348mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:34:02 AM	1	TN	0.4656	0.3896	0.05197	0.04348	NPOC:0.04700mg/L TN:0.04348mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:36:08 AM	2	TN	0.09800	0.3896	0.01094	0.04348	NPOC:0.04700mg/L TN:0.04348mg/L	0	1	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:41:28 AM	3	TN	0.3136	0.3896	0.03500	0.04348	NPOC:0.04700mg/L TN:0.04348mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 5:48:23 AM	1	NPOC	0.09490	0.1209	0.04282	0.05456	NPOC:0.05456mg/L TN:0.00696mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 5:50:29 AM	2	NPOC	0.1469	0.1209	0.06629	0.05456	NPOC:0.05456mg/L TN:0.00696mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:48:23 AM	1	TN	0.06240	0.06240	0.00696	0.00696	NPOC:0.05456mg/L TN:0.00696mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:50:29 AM	2	TN	0.06240	0.06240	0.00696	0.00696	NPOC:0.05456mg/L TN:0.00696mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 5:57:17 AM	1	NPOC	0.1405	0.1741	0.06340	0.07856	NPOC:0.07856mg/L TN:0.02250mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 5:59:32 AM	2	NPOC	0.2077	0.1741	0.09373	0.07856	NPOC:0.07856mg/L TN:0.02250mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:57:17 AM	1	TN	0.2123	0.2016	0.02370	0.02250	NPOC:0.07856mg/L TN:0.02250mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 5:59:32 AM	2	TN	0.1908	0.2016	0.02130	0.02250	NPOC:0.07856mg/L TN:0.02250mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 6:06:20 AM	1	NPOC	0.1208	0.1235	0.05451	0.05573	NPOC:0.05573mg/L TN:0.00148mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\NPOC 10 ppm_2.2021_04_11_03_04_51.cal	4/11/2021 6:08:25 AM	2	NPOC	0.1262	0.1235	0.05695	0.05573	NPOC:0.05573mg/L TN:0.00148mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 6:06:20 AM	1	TN	0.02650	0.01325	0.00296	0.00148	NPOC:0.05573mg/L TN:0.00148mg/L	0	0	
Unknown	FLUSH	FLUSH	C:\TOC-L\CalCurves\TN 10 ppm_2.2021_04_11_04_05_52.cal	4/11/2021 6:08:25 AM	2	TN	0.000	0.01325	0.000	0.00148	NPOC:0.05573mg/L TN:0.00148mg/L	0	0	
